Age,AnnualSalary,Attrition,Department,EmployeeID,EngagementScore,JobRole,JobSatisfaction,OverTime,PerformanceRating,TenureYears,WorkLifeBalance,WorkMode,YearsSinceLastPromotion,CandidateID,HireSource,TimeToHireDays,HireDate,NameMatchScore,MatchStatus,TicketCount,EscalatedTickets,AvgResolveDays,AttritionRiskScore,RiskSegment
43,123200,Yes,News & Content,156,3,Reporter,1,No,3,6.3,2,Hybrid,3.5,9156,Career Site,50,2018-08-26,1.0,OK,2,0,1.0,0.782063,High
39,34000,Yes,News & Content,157,3,Editor,4,No,4,1.5,3,Hybrid,1.1,9157,LinkedIn,42,2024-10-11,1.0,OK,4,2,1.5,0.9337669,High
29,94089,No,Engineering,158,3,IT Support,2,Yes,3,4.3,3,Hybrid,1.0,9158,LinkedIn,34,2021-08-14,1.0,OK,1,0,0.0,0.12641248,Low
39,78754,No,News & Content,159,3,Editor,4,No,3,3.2,4,Remote,2.2,9159,University Recruiting,27,2020-12-30,1.0,OK,1,0,3.0,0.0010478027,Low
35,57328,No,Sales,160,2,Account Executive,4,No,3,0.4,2,Remote,0.3,9160,LinkedIn,36,2018-11-21,1.0,OK,3,1,1.0,0.09190319,Low
37,34000,Yes,Finance,161,2,Financial Analyst,2,No,3,7.9,3,On-site,0.2,9161,Recruiter Sourced,25,2022-11-17,1.0,OK,5,0,3.2,0.95402044,High
21,116309,No,Human Resources,162,4,HR Generalist,4,Yes,3,1.0,2,On-site,1.0,9162,Career Site,29,2019-10-04,1.0,OK,2,0,1.0,0.21454974,Low
40,64750,No,Sales,163,2,Sales Coordinator,4,No,3,1.2,3,On-site,1.2,9163,Indeed,38,2022-07-31,1.0,OK,2,0,4.0,0.055673078,Low
39,96059,No,Engineering,164,2,IT Support,1,No,3,7.4,3,On-site,0.6,9164,Recruiter Sourced,41,2020-04-29,1.0,OK,10,0,1.5,0.6978063,High
32,69465,No,News & Content,165,2,Editor,4,No,3,6.1,4,Hybrid,5.3,9165,LinkedIn,41,2018-12-18,1.0,OK,3,1,0.0,0.08976093,Low
48,81506,No,Engineering,166,1,IT Support,3,Yes,3,9.3,2,Hybrid,1.4,9166,Recruiter Sourced,24,2024-05-30,1.0,OK,10,2,2.1,0.089018464,Low
44,114776,No,News & Content,167,4,Editor,4,No,3,0.3,3,Hybrid,0.3,9167,University Recruiting,10,2021-09-14,1.0,OK,5,1,1.8,0.024316242,Low
45,73961,Yes,News & Content,168,4,Editor,1,Yes,4,24.3,3,Hybrid,0.2,9168,Career Site,18,2022-02-15,1.0,OK,8,4,3.5,0.8206501,High
26,68921,No,Engineering,169,2,Broadcast Engineer,2,No,3,1.9,4,Hybrid,1.9,9169,LinkedIn,54,2023-04-27,1.0,OK,6,1,4.666666666666667,0.21227989,Low
32,75449,No,Engineering,170,3,IT Support,4,Yes,3,4.8,3,Hybrid,0.6,9170,Career Site,28,2022-08-06,1.0,OK,0,0,0.0,0.0067528975,Low
35,34000,Yes,Sales,171,2,Sales Coordinator,3,No,2,1.0,2,On-site,0.0,9171,Employee Referral,34,2020-05-02,1.0,OK,5,1,3.8,0.91215074,High
32,67516,No,News & Content,172,3,Reporter,1,No,4,1.6,2,Hybrid,1.6,9172,Recruiter Sourced,46,2020-11-16,1.0,OK,2,0,2.0,0.31393468,Low
45,69557,No,Human Resources,173,4,HR Generalist,3,No,3,0.8,4,On-site,0.7,9173,LinkedIn,30,2021-09-18,1.0,OK,5,1,2.6,0.026281908,Low
42,76056,No,Sales,174,1,Sales Manager,4,No,3,1.3,3,On-site,1.0,9174,Employee Referral,45,2019-08-14,1.0,OK,3,0,1.0,0.031932704,Low
21,46906,No,Human Resources,175,3,HR Generalist,3,No,3,1.0,3,On-site,1.0,9175,Recruiter Sourced,30,2019-03-22,1.0,OK,3,0,5.666666666666667,0.040720385,Low
27,39975,Yes,Human Resources,176,3,HR Generalist,1,No,2,0.3,2,On-site,0.3,9176,University Recruiting,26,2023-02-17,1.0,OK,7,0,3.2857142857142856,0.832868,High
46,108045,No,News & Content,177,3,Producer,4,No,3,8.4,3,On-site,0.8,9177,University Recruiting,58,2018-12-15,1.0,OK,5,1,5.6,0.00969065,Low
42,69808,No,Engineering,178,3,IT Support,3,No,3,6.4,2,Remote,0.1,9178,LinkedIn,47,2021-10-02,1.0,OK,1,0,0.0,0.00030161857,Low
51,111079,No,News & Content,179,3,Reporter,1,No,3,1.9,2,On-site,1.9,9179,LinkedIn,49,2019-03-29,1.0,OK,6,2,2.3333333333333335,0.3137353,Low
40,40787,Yes,News & Content,180,2,Photojournalist,1,No,3,16.1,4,On-site,1.1,9180,Career Site,18,2022-07-29,1.0,OK,2,0,4.0,0.94775456,High
37,78411,No,News & Content,181,4,Reporter,3,No,3,9.9,4,On-site,7.1,9181,Recruiter Sourced,24,2024-10-01,1.0,OK,4,1,0.75,0.015002708,Low
21,57545,No,Sales,182,3,Account Executive,4,No,3,1.0,4,Hybrid,0.4,9182,Indeed,33,2019-08-08,1.0,OK,3,0,0.0,0.0061827945,Low
21,92941,Yes,Sales,183,3,Sales Coordinator,1,No,4,1.0,3,Remote,1.0,9183,LinkedIn,29,2019-08-22,1.0,OK,5,0,2.8,0.843035,High
57,74373,No,News & Content,184,4,Photojournalist,4,No,3,5.9,2,Hybrid,2.0,9184,Employee Referral,44,2023-01-13,1.0,OK,0,0,0.0,0.004367229,Low
34,79843,No,Sales,185,4,Sales Manager,2,Yes,4,7.1,4,Hybrid,1.4,9185,Employee Referral,41,2022-06-18,1.0,OK,5,1,3.4,0.07493429,Low
48,55321,No,News & Content,186,3,Editor,3,No,3,1.0,3,Hybrid,1.0,9186,Employee Referral,51,2023-10-11,1.0,OK,2,1,0.0,0.02933364,Low
49,66275,No,Engineering,187,4,IT Support,1,No,4,10.1,3,On-site,2.2,9187,Employee Referral,28,2020-02-17,1.0,OK,8,2,2.375,0.023279062,Low
35,111926,No,Human Resources,188,2,HR Manager,4,No,4,3.4,4,On-site,3.4,9188,Recruiter Sourced,36,2023-06-27,1.0,OK,7,2,4.714285714285714,0.029688712,Low
50,34000,Yes,Finance,189,4,Finance Manager,1,No,3,0.3,4,On-site,0.3,9189,Career Site,49,2024-06-11,1.0,OK,3,1,2.3333333333333335,0.9265524,High
31,66650,No,News & Content,190,4,News Director,1,Yes,3,2.4,4,On-site,2.4,9190,University Recruiting,27,2020-07-12,1.0,OK,13,4,3.230769230769231,0.49455935,Medium
33,89592,No,Sales,191,4,Sales Coordinator,2,Yes,3,2.9,3,On-site,2.9,9191,University Recruiting,25,2019-02-18,1.0,OK,5,2,1.4,0.18386553,Low
31,89791,No,Sales,192,3,Sales Coordinator,4,No,4,2.9,3,Hybrid,0.3,9192,Employee Referral,51,2024-10-09,1.0,OK,5,0,2.8,0.0004099927,Low
40,108099,No,News & Content,193,3,Reporter,3,No,3,4.6,2,On-site,0.8,9193,Career Site,7,2021-02-23,1.0,OK,4,0,1.25,0.0032883906,Low
42,57325,Yes,News & Content,194,2,Reporter,4,No,3,0.6,1,Hybrid,0.1,9194,Recruiter Sourced,54,2025-12-14,1.0,OK,4,0,5.0,0.9547338,High
21,59986,No,Sales,195,4,Sales Manager,1,Yes,4,1.0,4,Hybrid,1.0,9195,Employee Referral,30,2019-04-11,1.0,OK,9,2,2.5555555555555554,0.3975676,Medium
26,70164,Yes,Finance,196,3,Finance Manager,3,Yes,3,0.4,3,Hybrid,0.4,9196,LinkedIn,33,2023-12-07,1.0,OK,5,1,0.6,0.81165487,High
38,77524,No,Finance,197,4,Finance Manager,1,Yes,4,1.6,3,Hybrid,1.0,9197,Employee Referral,50,2021-12-12,1.0,OK,3,0,4.0,0.080471046,Low
21,78157,No,Sales,198,4,Sales Manager,3,No,3,1.0,3,Hybrid,1.0,9198,Indeed,44,2021-05-06,1.0,OK,3,1,4.333333333333333,0.0055345083,Low
30,60297,No,Human Resources,199,2,HR Generalist,4,No,3,4.7,3,Remote,2.7,9199,University Recruiting,15,2021-02-15,1.0,OK,3,2,3.0,0.0055803196,Low
23,46077,No,Sales,200,2,Sales Manager,4,No,4,3.0,4,On-site,2.7,9200,Recruiter Sourced,23,2023-04-24,1.0,OK,0,0,0.0,0.01130776,Low
62,93968,No,Human Resources,201,4,HR Manager,3,No,3,0.1,3,Hybrid,0.1,9201,Employee Referral,34,2018-10-02,1.0,OK,1,0,0.0,0.0011140498,Low
38,34000,No,Sales,202,3,Account Executive,2,No,3,0.4,3,Hybrid,0.4,9202,University Recruiting,46,2020-12-30,1.0,OK,6,2,1.8333333333333333,0.3242487,Low
43,127755,No,News & Content,203,3,Editor,4,No,3,9.5,4,On-site,0.8,9203,Employee Referral,40,2026-06-17,1.0,OK,3,1,2.6666666666666665,0.0234049,Low
43,67076,No,Finance,204,4,Accountant,1,No,3,3.0,4,Remote,3.0,9204,Indeed,34,2023-06-28,1.0,OK,4,0,1.75,0.001953404,Low
44,47745,No,Sales,205,4,Account Executive,4,No,3,4.4,2,Remote,4.4,9205,Indeed,28,2026-06-25,1.0,OK,2,0,0.5,0.012340233,Low
27,64636,No,Engineering,206,4,IT Support,4,Yes,3,7.0,1,On-site,0.0,9206,Indeed,58,2022-02-05,1.0,OK,5,0,3.8,0.039158437,Low
48,50000,No,Sales,207,4,Sales Manager,4,No,3,2.0,3,On-site,2.0,9207,Indeed,32,2019-09-23,1.0,OK,1,0,8.0,0.00032844397,Low
22,84540,No,Engineering,208,4,Broadcast Engineer,2,No,3,0.2,2,Remote,0.2,9208,Indeed,46,2018-12-02,1.0,OK,7,2,2.4285714285714284,0.11462205,Low
46,69744,Yes,News & Content,209,1,Editor,2,No,3,0.9,1,Hybrid,0.9,9209,LinkedIn,31,2025-02-07,1.0,OK,7,0,1.7142857142857142,0.9926166,High
36,51585,No,Finance,210,3,Financial Analyst,2,No,4,8.7,4,Hybrid,3.2,9210,LinkedIn,16,2020-02-27,1.0,OK,6,1,2.1666666666666665,0.0751669,Low
46,34000,Yes,Engineering,211,4,Broadcast Engineer,1,No,3,7.4,2,On-site,3.6,9211,Indeed,9,2021-07-20,1.0,OK,2,0,0.0,0.9808239,High
35,169884,No,Sales,212,3,Account Executive,3,Yes,3,0.8,1,On-site,0.1,9212,Recruiter Sourced,38,2024-08-15,1.0,OK,6,2,4.333333333333333,0.91296667,High
42,34000,Yes,News & Content,213,2,Photojournalist,3,No,3,2.0,2,On-site,0.2,9213,Career Site,43,2025-05-19,1.0,OK,4,1,3.0,0.86766976,High
36,85770,Yes,News & Content,214,2,Photojournalist,3,Yes,4,2.5,4,Hybrid,1.2,9214,LinkedIn,53,2019-06-17,1.0,OK,3,0,1.3333333333333333,0.23682198,Low
23,77982,Yes,News & Content,215,3,News Director,2,No,3,1.3,1,Remote,1.0,9215,University Recruiting,33,2018-12-30,1.0,OK,6,1,1.0,0.96834475,High
37,101037,No,Engineering,216,2,IT Support,3,No,3,1.8,4,On-site,0.7,9216,Recruiter Sourced,30,2026-02-24,1.0,OK,4,1,0.5,0.004655289,Low
62,96017,No,Sales,217,4,Sales Manager,3,Yes,3,0.3,2,Remote,0.0,9217,University Recruiting,37,2025-12-21,1.0,OK,1,0,5.0,0.08624632,Low
28,34000,Yes,News & Content,218,4,Producer,2,Yes,4,8.0,4,Hybrid,1.0,9218,LinkedIn,19,2025-07-05,1.0,OK,10,0,3.7,0.96339345,High
52,34000,Yes,Finance,219,3,Accountant,1,Yes,3,4.9,3,Remote,3.3,9219,University Recruiting,37,2025-02-13,1.0,OK,3,0,1.6666666666666667,0.98031974,High
45,91965,No,Human Resources,220,4,HR Generalist,2,Yes,2,3.7,3,Hybrid,0.4,9220,LinkedIn,37,2018-09-02,1.0,OK,4,0,3.0,0.14513806,Low
44,83804,No,Sales,221,2,Sales Manager,4,No,4,1.4,3,Hybrid,1.4,9221,LinkedIn,32,2024-02-10,1.0,OK,2,0,1.5,0.03319794,Low
54,108159,No,Finance,222,4,Financial Analyst,3,No,3,1.7,1,Hybrid,0.3,9222,Recruiter Sourced,33,2019-06-14,1.0,OK,6,2,1.5,0.00718517,Low
45,43959,No,Engineering,223,4,IT Support,3,No,4,7.6,1,On-site,2.8,9223,Recruiter Sourced,53,2022-02-28,1.0,OK,4,0,4.75,0.012207046,Low
51,88241,No,News & Content,224,2,Editor,3,No,3,9.5,4,Remote,0.2,9224,University Recruiting,38,2018-09-28,1.0,OK,4,1,3.5,0.024464808,Low
34,76014,No,Engineering,225,2,IT Support,2,No,3,3.6,3,On-site,0.9,9225,Recruiter Sourced,29,2020-03-25,1.0,OK,10,4,2.2,0.36785597,Medium
21,57913,No,News & Content,226,4,Photojournalist,4,Yes,3,0.3,4,Hybrid,0.3,9226,Employee Referral,13,2022-11-12,1.0,OK,3,1,1.6666666666666667,0.19114248,Low
37,64516,No,Finance,227,3,Accountant,1,No,3,17.0,4,On-site,0.5,9227,University Recruiting,16,2020-03-10,1.0,OK,5,2,6.4,0.008712727,Low
38,46187,No,News & Content,228,4,Reporter,3,Yes,4,3.0,3,On-site,0.2,9228,Career Site,40,2022-09-29,1.0,OK,5,0,1.8,0.0782269,Low
52,106937,No,Sales,229,4,Sales Coordinator,1,No,3,1.4,2,On-site,1.4,9229,Indeed,23,2020-08-17,0.5454545454545454,REVIEW,3,1,2.6666666666666665,0.10228667,Low
22,132349,No,Engineering,230,4,Broadcast Engineer,2,No,3,0.6,1,On-site,0.6,9230,Career Site,30,2022-06-04,1.0,OK,7,2,5.571428571428571,0.17810653,Low
22,86399,No,News & Content,231,3,Photojournalist,4,Yes,4,2.0,4,On-site,2.0,9231,Indeed,35,2024-05-25,1.0,OK,4,0,5.75,0.0592344,Low
36,81809,No,Sales,232,3,Sales Coordinator,4,No,3,0.4,3,Hybrid,0.4,9232,Recruiter Sourced,54,2019-09-10,1.0,OK,1,0,1.0,0.0012912073,Low
41,87902,Yes,Human Resources,233,2,HR Generalist,2,Yes,3,0.1,2,Hybrid,0.1,9233,Indeed,47,2024-02-24,1.0,OK,3,0,1.6666666666666667,0.9722292,High
47,85991,No,Sales,234,3,Sales Coordinator,4,No,3,8.2,2,Hybrid,3.0,9234,LinkedIn,36,2018-09-15,1.0,OK,2,0,6.0,0.0008040671,Low
24,62491,No,Sales,235,4,Sales Manager,2,No,3,4.0,4,On-site,0.1,9235,Employee Referral,53,2023-03-23,1.0,OK,4,0,1.25,0.008515094,Low
46,56612,No,Engineering,236,1,Systems Engineer,3,No,3,4.7,2,Remote,0.1,9236,Employee Referral,45,2023-11-13,1.0,OK,2,0,3.5,0.006677184,Low
45,67558,No,Sales,237,4,Sales Coordinator,3,No,4,0.5,4,On-site,0.5,9237,Employee Referral,11,2018-11-28,1.0,OK,4,0,1.75,0.013040206,Low
45,101371,No,News & Content,238,2,Producer,4,No,3,2.0,4,Hybrid,0.9,9238,LinkedIn,52,2019-12-03,1.0,OK,13,1,1.6153846153846154,0.09616581,Low
44,63971,No,Finance,239,3,Financial Analyst,4,No,3,0.4,3,Hybrid,0.4,9239,Recruiter Sourced,36,2020-10-30,1.0,OK,1,0,2.0,0.0013001454,Low
37,50523,No,News & Content,240,3,Photojournalist,3,No,3,2.4,4,On-site,1.7,9240,Career Site,7,2024-11-15,1.0,OK,4,1,1.75,0.0030546945,Low
53,55748,No,News & Content,241,3,Producer,1,Yes,3,9.6,3,On-site,0.5,9241,LinkedIn,46,2023-07-03,1.0,OK,7,1,2.7142857142857144,0.8442933,High
29,70907,No,News & Content,242,4,News Director,4,No,3,3.8,3,On-site,3.1,9242,University Recruiting,38,2018-12-26,1.0,OK,2,0,1.5,0.031888407,Low
43,134137,Yes,News & Content,243,1,Producer,3,Yes,3,0.6,3,On-site,0.6,9243,Employee Referral,33,2023-10-19,1.0,OK,5,1,1.8,0.9945478,High
39,100775,No,News & Content,244,3,Photojournalist,4,Yes,4,6.7,4,Hybrid,2.8,9244,Employee Referral,44,2018-08-17,1.0,OK,2,0,0.5,0.040754825,Low
48,69217,Yes,News & Content,245,2,Producer,1,No,3,1.0,3,Hybrid,1.0,9245,LinkedIn,33,2021-09-01,1.0,OK,9,2,3.2222222222222223,0.9906962,High
36,64280,No,News & Content,246,4,Reporter,3,No,3,10.4,1,Hybrid,0.2,9246,LinkedIn,39,2020-09-23,1.0,OK,0,0,0.0,0.010089392,Low
21,89351,Yes,News & Content,247,3,Photojournalist,3,No,3,1.0,1,Hybrid,1.0,9247,Indeed,32,2025-05-17,1.0,OK,4,2,1.5,0.91410995,High
26,74910,No,News & Content,248,3,News Director,3,No,3,4.5,3,On-site,2.5,9248,Employee Referral,33,2023-11-03,1.0,OK,3,1,1.3333333333333333,0.0060818386,Low
53,41168,Yes,Sales,249,2,Account Executive,3,No,3,1.9,2,Hybrid,1.2,9249,Employee Referral,19,2025-06-22,1.0,OK,3,0,1.0,0.015734157,Low
40,48266,Yes,News & Content,250,2,Photojournalist,2,No,3,5.7,2,On-site,5.2,9250,LinkedIn,40,2018-09-17,1.0,OK,8,2,3.75,0.9612397,High
36,41711,No,Sales,251,3,Sales Manager,4,No,3,2.7,3,On-site,2.2,9251,Recruiter Sourced,60,2025-07-01,1.0,OK,2,0,1.5,0.0029107872,Low
39,89192,No,News & Content,252,4,Photojournalist,3,No,3,4.8,4,On-site,3.0,9252,Employee Referral,29,2023-10-03,1.0,OK,2,1,4.0,0.003977216,Low
34,85763,No,News & Content,253,3,Photojournalist,1,No,3,3.7,3,Remote,3.7,9253,Employee Referral,23,2020-05-29,1.0,OK,5,1,0.8,0.11053635,Low
44,104519,No,News & Content,254,4,Editor,4,Yes,3,24.0,4,On-site,0.1,9254,Employee Referral,26,2021-08-09,1.0,OK,2,0,2.0,0.027142022,Low
35,102782,Yes,Sales,255,2,Sales Coordinator,1,Yes,3,0.1,1,On-site,0.1,9255,Employee Referral,15,2026-05-16,1.0,OK,8,1,1.375,0.99860173,High
26,78980,No,Sales,256,4,Sales Coordinator,3,No,3,4.4,4,On-site,2.7,9256,LinkedIn,31,2019-05-11,1.0,OK,2,1,4.0,0.00031465088,Low
35,87693,No,News & Content,257,4,Editor,2,No,3,3.4,4,Hybrid,3.4,9257,Indeed,32,2021-01-30,1.0,OK,4,0,2.75,0.083734006,Low
31,77657,Yes,News & Content,258,3,Reporter,1,Yes,3,0.5,4,Hybrid,0.5,9258,Recruiter Sourced,34,2025-06-29,1.0,OK,6,1,3.5,0.9862568,High
38,57039,Yes,News & Content,259,1,News Director,4,Yes,3,2.7,3,Hybrid,0.4,9259,Indeed,45,2022-10-24,1.0,OK,3,0,5.0,0.929717,High
40,78757,No,News & Content,260,4,Reporter,2,No,2,2.3,3,On-site,1.0,9260,Career Site,25,2020-01-19,1.0,OK,9,2,2.111111111111111,0.028867617,Low
47,79315,No,News & Content,261,2,Producer,3,No,3,9.7,4,On-site,0.5,9261,Employee Referral,26,2022-07-25,1.0,OK,6,1,1.8333333333333333,0.02204081,Low
38,57539,No,News & Content,262,4,Photojournalist,4,No,3,0.3,4,On-site,0.2,9262,LinkedIn,18,2022-03-23,1.0,OK,1,0,2.0,0.009994175,Low
31,70930,No,Sales,263,3,Sales Manager,1,No,3,11.0,3,On-site,0.4,9263,Indeed,25,2025-12-20,1.0,OK,6,0,0.6666666666666666,0.016663335,Low
33,61317,Yes,News & Content,264,3,Photojournalist,3,Yes,3,1.2,1,On-site,1.2,9264,Career Site,7,2018-09-24,1.0,OK,5,1,1.8,0.9642294,High
33,64203,No,Engineering,265,3,IT Support,4,No,3,8.0,2,On-site,3.3,9265,Employee Referral,45,2020-07-15,1.0,OK,0,0,0.0,0.0029556903,Low
48,68730,No,Finance,266,4,Accountant,3,No,4,7.8,3,On-site,3.3,9266,Recruiter Sourced,21,2022-10-17,1.0,OK,2,0,3.0,0.0037034838,Low
26,58017,No,News & Content,267,3,Photojournalist,4,No,4,3.0,3,On-site,1.0,9267,Indeed,21,2021-03-24,1.0,OK,6,1,0.6666666666666666,0.006245114,Low
21,120415,No,Engineering,268,4,Systems Engineer,3,No,3,1.0,3,On-site,1.0,9268,LinkedIn,35,2021-09-15,1.0,OK,0,0,0.0,0.0043006027,Low
28,51978,No,Sales,269,2,Account Executive,4,No,3,0.9,4,On-site,0.9,9269,Indeed,23,2019-10-25,1.0,OK,4,2,2.75,0.21294232,Low
49,34000,No,Sales,270,1,Account Executive,4,No,3,5.9,2,Hybrid,1.6,9270,LinkedIn,22,2021-05-02,1.0,OK,4,1,1.25,0.009362212,Low
43,106411,No,News & Content,271,3,Reporter,2,Yes,4,6.2,3,On-site,1.5,9271,Employee Referral,20,2021-05-17,1.0,OK,2,0,2.0,0.1430866,Low
31,96206,No,Sales,272,3,Sales Coordinator,4,No,3,4.0,3,Hybrid,1.0,9272,LinkedIn,25,2023-07-24,1.0,OK,2,0,2.0,0.00016122434,Low
39,60590,Yes,News & Content,273,3,Photojournalist,4,Yes,3,1.2,4,Hybrid,1.2,9273,Employee Referral,36,2020-06-13,1.0,OK,2,0,7.5,0.8246009,High
45,75673,No,Sales,274,4,Sales Coordinator,2,No,2,2.8,3,Hybrid,0.5,9274,Career Site,45,2026-05-21,1.0,OK,7,2,1.4285714285714286,0.01908742,Low
45,40688,Yes,News & Content,275,3,Producer,4,Yes,3,3.8,1,Hybrid,3.8,9275,Career Site,22,2022-07-27,1.0,OK,4,0,3.0,0.9844424,High
25,75358,No,Sales,276,3,Sales Coordinator,3,No,3,1.6,2,Hybrid,1.6,9276,Indeed,33,2025-01-20,1.0,OK,10,4,2.2,0.0037704578,Low
46,113234,Yes,News & Content,277,2,Producer,2,No,3,20.8,1,Hybrid,0.7,9277,Indeed,28,2023-07-26,1.0,OK,11,1,3.909090909090909,0.8190013,High
36,43522,Yes,Sales,278,3,Account Executive,2,Yes,2,1.2,4,Remote,0.0,9278,Employee Referral,54,2025-08-03,1.0,OK,4,0,3.5,0.95940036,High
32,47593,No,News & Content,279,4,Reporter,4,No,3,0.5,3,Hybrid,0.5,9279,LinkedIn,52,2025-09-06,1.0,OK,4,1,5.25,0.057511255,Low
30,76131,No,News & Content,280,4,Producer,3,Yes,3,2.6,4,Hybrid,1.5,9280,Indeed,16,2025-01-29,1.0,OK,2,0,1.0,0.06196934,Low
24,127643,No,Finance,281,3,Accountant,1,No,3,0.8,4,Remote,0.8,9281,LinkedIn,34,2018-10-18,1.0,OK,5,1,3.0,0.6721569,High
50,90611,Yes,News & Content,282,2,Editor,1,Yes,3,2.4,4,On-site,0.2,9282,Employee Referral,35,2022-12-31,1.0,OK,7,2,1.0,0.9833664,High
39,52975,No,News & Content,283,3,Photojournalist,1,Yes,3,6.0,3,On-site,0.4,9283,Employee Referral,28,2020-10-19,1.0,OK,14,3,3.5,0.62334806,Medium
42,34000,Yes,News & Content,284,3,News Director,4,No,3,0.1,2,On-site,0.1,9284,Employee Referral,25,2019-10-10,1.0,OK,5,0,1.8,0.94674027,High
32,101074,No,Engineering,285,3,Systems Engineer,1,No,3,1.1,3,Hybrid,0.6,9285,Employee Referral,23,2025-09-26,1.0,OK,4,2,1.25,0.19499595,Low
49,68023,No,News & Content,286,4,Photojournalist,3,Yes,3,1.0,2,On-site,1.0,9286,Recruiter Sourced,26,2023-10-25,1.0,OK,2,0,2.0,0.17458363,Low
36,52216,No,Finance,287,4,Accountant,3,Yes,3,0.6,3,On-site,0.6,9287,Employee Referral,7,2019-04-06,1.0,OK,3,0,0.3333333333333333,0.06289279,Low
42,70206,No,News & Content,288,3,Producer,4,No,3,10.3,3,Hybrid,0.5,9288,University Recruiting,42,2021-08-13,1.0,OK,3,0,3.3333333333333335,0.004050385,Low
33,56931,No,Sales,289,1,Sales Manager,4,No,3,3.3,2,Hybrid,0.7,9289,Employee Referral,39,2026-03-30,1.0,OK,2,1,4.0,0.0024973443,Low
31,113004,No,News & Content,290,3,Photojournalist,3,No,3,4.5,3,Hybrid,3.8,9290,Recruiter Sourced,32,2023-06-17,1.0,OK,3,0,4.666666666666667,0.011683623,Low
34,64558,No,News & Content,291,3,Reporter,3,No,4,6.6,2,On-site,0.7,9291,Recruiter Sourced,24,2023-07-25,1.0,OK,1,0,1.0,0.0027762847,Low
47,69355,No,Engineering,292,3,IT Support,4,No,3,17.2,3,Hybrid,6.5,9292,Career Site,27,2020-05-18,1.0,OK,0,0,0.0,0.0043809325,Low
36,34000,Yes,Sales,293,2,Sales Coordinator,2,No,3,2.5,1,Remote,1.2,9293,University Recruiting,60,2020-06-25,1.0,OK,4,1,1.75,0.93986404,High
41,98399,Yes,News & Content,294,4,Producer,2,Yes,2,7.2,1,On-site,0.9,9294,LinkedIn,55,2019-10-13,1.0,OK,5,2,1.4,0.9812422,High
42,61975,No,Engineering,295,1,Systems Engineer,3,No,2,11.7,1,Hybrid,1.1,9295,Career Site,26,2026-04-28,1.0,OK,8,2,6.25,0.015304128,Low
37,140016,Yes,News & Content,296,2,Photojournalist,4,Yes,3,3.8,3,On-site,0.2,9296,LinkedIn,20,2025-11-02,1.0,OK,6,0,3.0,0.93340087,High
44,56635,No,Sales,297,3,Account Executive,1,No,3,12.0,3,Hybrid,0.2,9297,Indeed,28,2021-03-12,1.0,OK,4,1,1.25,0.0031023975,Low
31,86048,Yes,News & Content,298,2,Editor,2,No,3,3.0,2,On-site,1.7,9298,Indeed,30,2022-11-24,1.0,OK,6,1,2.1666666666666665,0.8372185,High
53,47933,Yes,News & Content,299,2,Reporter,3,No,3,1.0,4,On-site,0.8,9299,LinkedIn,19,2020-03-19,1.0,OK,3,0,2.0,0.9322512,High
26,85099,Yes,Engineering,300,1,Broadcast Engineer,1,Yes,3,3.5,4,On-site,1.3,9300,LinkedIn,37,2019-09-01,1.0,OK,10,4,3.1,0.93047863,High
46,123229,No,Sales,301,3,Sales Coordinator,2,No,3,9.0,3,Hybrid,1.2,9301,Indeed,32,2022-11-21,1.0,OK,6,1,1.8333333333333333,0.015546734,Low
42,87556,Yes,Finance,302,3,Finance Manager,2,Yes,3,1.5,3,Hybrid,1.5,9302,Employee Referral,28,2024-12-16,1.0,OK,5,1,2.8,0.77721125,High
33,97052,No,News & Content,303,3,News Director,3,No,3,5.1,3,Hybrid,1.2,9303,Employee Referral,26,2025-06-17,1.0,OK,3,0,2.0,0.0013070169,Low
27,36939,No,Sales,304,2,Account Executive,3,No,4,4.9,2,On-site,0.3,9304,Career Site,43,2021-01-11,1.0,OK,7,1,1.0,0.079957545,Low
33,34000,Yes,News & Content,305,2,News Director,1,No,3,0.1,1,On-site,0.1,9305,Career Site,24,2024-03-14,1.0,OK,12,2,1.25,0.99716717,High
25,39309,No,Finance,306,3,Financial Analyst,1,No,3,5.0,3,Hybrid,0.3,9306,LinkedIn,65,2022-10-01,1.0,OK,4,0,3.0,0.02527874,Low
28,101026,No,Sales,307,4,Sales Manager,4,No,4,3.4,4,On-site,2.5,9307,LinkedIn,36,2019-08-23,1.0,OK,1,0,7.0,0.0003864121,Low
26,90631,Yes,News & Content,308,2,News Director,2,No,3,1.8,1,On-site,1.8,9308,Employee Referral,35,2026-07-11,1.0,OK,7,1,1.4285714285714286,0.87955666,High
44,62835,Yes,News & Content,309,3,Editor,2,Yes,4,0.1,2,Hybrid,0.1,9309,Employee Referral,40,2026-05-14,1.0,OK,6,1,3.3333333333333335,0.9422107,High
47,34000,Yes,Engineering,310,1,IT Support,2,Yes,4,2.2,2,On-site,0.4,9310,Recruiter Sourced,54,2019-09-21,1.0,OK,0,0,0.0,0.95495844,High
21,60950,No,News & Content,311,3,Reporter,2,No,3,1.0,4,Hybrid,1.0,9311,Employee Referral,26,2026-01-09,1.0,OK,3,0,4.333333333333333,0.53831977,Medium
41,71996,No,News & Content,312,3,News Director,4,Yes,3,6.3,2,Hybrid,0.7,9312,Employee Referral,41,2025-11-23,1.0,OK,7,0,2.0,0.08422963,Low
